ID	symbol	biotype	chromosome	start	stop
ENSG00000222585	RNA5SP494	gene	22	25715041	25715169
ENSG00000264141	MIR3928	gene	22	31160062	31160119
ENSG00000223056	RN7SKP169	gene	22	25963983	25964273
ENSG00000232754	AL035658.1	gene	22	41169190	41183144
ENSG00000237214	AL080243.2	gene	22	41064052	41064633
ENSG00000209482	SNORD83A	gene	22	39315213	39315307
ENSG00000276965	RF01891	gene	22	30972857	30973093
ENSG00000252603	RNU6ATAC22P	gene	22	41722043	41722131
ENSG00000277771	RF00017	gene	22	49846456	49846720
ENSG00000100241	SBF1	gene	22	50445000	50475024
ENSG00000184949	FAM227A	gene	22	38578120	38656629
ENSG00000242251	RN7SL20P	gene	22	31757202	31757498
ENSG00000276800	RF00017	gene	22	21463963	21464279
ENSG00000274617	RF02171	gene	22	32362972	32363059
ENSG00000221039	MIR1286	gene	22	20249134	20249211
ENSG00000223142	RN7SKP252	gene	22	49738677	49739003
ENSG00000251890	RNA5SP497	gene	22	32635102	32635198
ENSG00000196588	MRTFA	gene	22	40410281	40636702
ENSG00000272834	AL022238.3	gene	22	40415003	40415445
ENSG00000226741	LINC02554	gene	22	27310651	27317456
ENSG00000161149	TUBA3FP	gene	22	21008193	21014292
ENSG00000099957	P2RX6	gene	22	21009808	21028830
ENSG00000128346	C22orf23	gene	22	37943050	37953669
ENSG00000251357	AP000350.4	gene	22	23862188	23895223
ENSG00000279738	AL022311.1	gene	22	37876148	37895563
ENSG00000236054	Z82246.1	gene	22	32583300	32584204
ENSG00000284874	SEPT5-GP1BB	gene	22	19717220	19724772
ENSG00000184459	BPIFC	gene	22	32413847	32464484
ENSG00000230485	AC000077.1	gene	22	19630750	19633574
ENSG00000281548	LINC00895	gene	22	19565203	19566839
ENSG00000187792	ZNF70	gene	22	23738678	23751092
ENSG00000128218	VPREB3	gene	22	23752743	23754468
ENSG00000100147	CCDC134	gene	22	41800679	41826299
ENSG00000276950	GSTT4	gene	22	23998401	24005453
ENSG00000169662	BCRP6	gene	22	21290760	21294586
ENSG00000100427	MLC1	gene	22	50059391	50085902
ENSG00000222915	RNU6-564P	gene	22	30421045	30421148
ENSG00000280968	MIR3653	gene	22	29333158	29333267
ENSG00000284520	MIRLET7B	gene	22	46113686	46113768
ENSG00000284266	MIR4534	gene	22	37988794	37988853
ENSG00000281295	SNORA50B	gene	22	33704786	33704922
ENSG00000205593	DENND6B	gene	22	50309030	50327060
ENSG00000279182	CR559946.2	gene	22	50316035	50317025
ENSG00000202058	RN7SKP80	gene	22	42565048	42565330
ENSG00000208023	MIR185	gene	22	20033139	20033220
ENSG00000239249	RN7SL757P	gene	22	28056153	28056453
ENSG00000284082	MIR7109	gene	22	31621467	31621531
ENSG00000266508	MIR3201	gene	22	48274364	48274415
ENSG00000227484	CR559946.1	gene	22	50314631	50316008
ENSG00000275307	RF01892	gene	22	30973417	30973597
ENSG00000275635	RF00066	gene	22	23137805	23137864
ENSG00000100206	DMC1	gene	22	38518949	38570286
ENSG00000183066	WBP2NL	gene	22	41998725	42058456
ENSG00000231993	EP300-AS1	gene	22	41174591	41197456
ENSG00000280395	AL034546.1	gene	22	50092745	50096437
ENSG00000185386	MAPK11	gene	22	50263713	50270767
ENSG00000244723	ASLP1	gene	22	23649213	23653334
ENSG00000234913	AC016027.2	gene	22	18004270	18007308
ENSG00000100218	RSPH14	gene	22	23059415	23145021
ENSG00000271138	IGLVIVOR22-1	gene	22	25437306	25437823
ENSG00000272798	AL008721.1	gene	22	25436312	25436915
ENSG00000238125	SLC9A3P2	gene	22	20652730	20654750
ENSG00000274717	AL049757.1	gene	22	42791814	42794313
ENSG00000100425	BRD1	gene	22	49773283	49827512
ENSG00000279006	AL022323.2	gene	22	25048967	25051966
ENSG00000279110	AL022323.4	gene	22	25052122	25065241
ENSG00000211672	IGLV4-3	gene	22	22871507	22872035
ENSG00000223999	AC244250.1	gene	22	22692778	22693312
ENSG00000128335	APOL2	gene	22	36226203	36239954
ENSG00000100321	SYNGR1	gene	22	39349925	39385588
ENSG00000280216	AL022326.2	gene	22	39379610	39380015
ENSG00000100211	CBY1	gene	22	38656636	38673854
ENSG00000100429	HDAC10	gene	22	50245183	50251405
ENSG00000100393	EP300	gene	22	41091786	41180079
ENSG00000213857	AL080243.1	gene	22	41074180	41075239
ENSG00000073169	SELENOO	gene	22	50200979	50217616
ENSG00000273253	AL022328.4	gene	22	50199090	50200837
ENSG00000172404	DNAJB7	gene	22	40859549	40862126
ENSG00000073150	PANX2	gene	22	50170731	50180294
ENSG00000099998	GGT5	gene	22	24219654	24245142
ENSG00000100281	HMGXB4	gene	22	35257452	35295807
ENSG00000283900	TPTEP2-CSNK1E	gene	22	38291918	38398522
ENSG00000231495	AL121885.3	gene	22	27707580	27709931
ENSG00000224027	AL133456.1	gene	22	27563839	27573573
ENSG00000285762	AC253536.7	gene	22	23971378	23980469
ENSG00000279848	AL008638.4	gene	22	27044001	27045315
ENSG00000093010	COMT	gene	22	19941607	19969975
ENSG00000100354	TNRC6B	gene	22	40044817	40335808
ENSG00000280356	AL021877.2	gene	22	34641179	34651862
ENSG00000234891	Z82196.1	gene	22	34703126	34704885
ENSG00000225528	Z82206.1	gene	22	39960397	39964718
ENSG00000100351	GRAP2	gene	22	39901082	39973721
ENSG00000100139	MICALL1	gene	22	37905657	37942822
ENSG00000275818	MIR6818	gene	22	30007049	30007113
ENSG00000221760	MIR548J	gene	22	26555212	26555323
ENSG00000200976	RF00019	gene	22	29758758	29758859
ENSG00000100253	MIOX	gene	22	50486784	50490648
ENSG00000100150	DEPDC5	gene	22	31753867	31908033
ENSG00000073146	MOV10L1	gene	22	50089879	50161690
ENSG00000240647	RN7SL305P	gene	22	31981147	31981427
ENSG00000199248	RNU6-28P	gene	22	31479383	31479489
ENSG00000276664	RF01882	gene	22	30971005	30971149
ENSG00000209480	SNORD83B	gene	22	39313819	39313911
ENSG00000201916	RF00019	gene	22	20481158	20481268
ENSG00000277941	RF01875	gene	22	26671402	26671550
ENSG00000207575	MIR649	gene	22	21034176	21034272
ENSG00000251952	RNU6-1219P	gene	22	29191697	29191808
ENSG00000237517	DGCR5	gene	22	18970514	18994628
ENSG00000254308	IGLVIV-59	gene	22	22179228	22179477
ENSG00000211638	IGLV8-61	gene	22	22098700	22099212
ENSG00000253874	IGLVIV-66-1	gene	22	22058433	22058892
ENSG00000236118	AC245517.4	gene	22	22155582	22155942
ENSG00000233903	Z83851.1	gene	22	42276355	42277052
ENSG00000237835	AC007064.3	gene	22	16855804	16856162
ENSG00000249923	AC007663.2	gene	22	20198729	20204918
ENSG00000226160	AC137499.1	gene	22	16405330	16405417
ENSG00000278044	AC023490.3	gene	22	18501794	18512187
ENSG00000185264	TEX33	gene	22	36991120	37007841
ENSG00000100209	HSCB	gene	22	28742031	28757515
ENSG00000284630	AP000553.5	gene	22	21657811	21661021
ENSG00000161180	CCDC116	gene	22	21632716	21637327
ENSG00000128191	DGCR8	gene	22	20080232	20111877
ENSG00000099901	RANBP1	gene	22	20115938	20127357
ENSG00000178803	ADORA2A-AS1	gene	22	24429206	24495074
ENSG00000272669	AL021707.6	gene	22	38742625	38743115
ENSG00000225450	AL021707.1	gene	22	38739003	38749041
ENSG00000273076	AL021707.7	gene	22	38743495	38743910
ENSG00000229598	PRDX3P1	gene	22	38722743	38723505
ENSG00000274170	RF02172	gene	22	32368497	32368567
ENSG00000100399	CHADL	gene	22	41229510	41240934
ENSG00000273137	AL022328.2	gene	22	50208461	50209542
ENSG00000168135	KCNJ4	gene	22	38426327	38455199
ENSG00000275362	RF00017	gene	22	18615581	18615900
ENSG00000274552	MIR6889	gene	22	41252992	41253050
ENSG00000215347	SLC25A5P1	gene	22	42001069	42001966
ENSG00000128245	YWHAH	gene	22	31944461	31957603
ENSG00000100201	DDX17	gene	22	38483440	38507660
ENSG00000252225	RF00019	gene	22	36440880	36440970
ENSG00000207457	RNU6-476P	gene	22	41679711	41679817
ENSG00000252020	RF00492	gene	22	21389796	21389938
ENSG00000277950	RF00017	gene	22	20070716	20070965
ENSG00000215771	LRRC37A14P	gene	22	41189727	41190188
ENSG00000196236	XPNPEP3	gene	22	40857077	40932815
ENSG00000213923	CSNK1E	gene	22	38290691	38318084
ENSG00000100138	SNU13	gene	22	41673930	41690504
ENSG00000237407	AP000552.3	gene	22	21312920	21314904
ENSG00000280445	AL049536.1	gene	22	27414462	27419713
ENSG00000215498	FAM230B	gene	22	21167758	21192156
ENSG00000231405	AL008638.1	gene	22	27143478	27159878
ENSG00000169668	BCRP2	gene	22	21103016	21122285
ENSG00000100395	L3MBTL2	gene	22	41205205	41231271
ENSG00000273188	AL022328.3	gene	22	50191724	50192402
ENSG00000159958	TNFRSF13C	gene	22	41922023	41926818
ENSG00000184068	SREBF2-AS1	gene	22	41831215	41834665
ENSG00000233603	JTBP1	gene	22	40798039	40798285
ENSG00000231261	HMGN2P10	gene	22	41709225	41709489
ENSG00000229955	Z98749.1	gene	22	38387918	38388857
ENSG00000279080	AL022322.2	gene	22	38130216	38150612
ENSG00000172912	COX6B1P3	gene	22	40569286	40569895
ENSG00000100359	SGSM3	gene	22	40370591	40410289
ENSG00000226169	AL121885.1	gene	22	27716480	27721677
ENSG00000227838	AL121885.2	gene	22	27676559	27714970
ENSG00000128298	BAIAP2L2	gene	22	38084889	38110670
ENSG00000180957	PITPNB	gene	22	27851669	27920134
ENSG00000235954	TTC28-AS1	gene	22	27919376	28008581
ENSG00000232771	PPP1R26P5	gene	22	21341595	21345258
ENSG00000100154	TTC28	gene	22	27978014	28679865
ENSG00000279920	LINC01651	gene	22	21354563	21355763
ENSG00000100100	PIK3IP1	gene	22	31281593	31292534
ENSG00000226534	AP000552.2	gene	22	21370064	21371945
ENSG00000274600	RIMBP3B	gene	22	21383374	21389478
ENSG00000228839	PIK3IP1-AS1	gene	22	31292499	31338021
ENSG00000100105	PATZ1	gene	22	31325804	31346232
ENSG00000169635	HIC2	gene	22	21417404	21451463
ENSG00000100418	DESI1	gene	22	41598028	41621096
ENSG00000231369	Z97353.1	gene	22	26886909	26887548
ENSG00000100078	PLA2G3	gene	22	31134809	31140607
ENSG00000214125	AC005005.1	gene	22	31155966	31156647
ENSG00000100221	JOSD1	gene	22	38685543	38701556
ENSG00000272836	AL022328.1	gene	22	50205585	50206062
ENSG00000224883	Z99716.1	gene	22	41981304	41982217
ENSG00000234965	SHISA8	gene	22	41909554	41914667
ENSG00000167077	MEI1	gene	22	41699499	41799456
ENSG00000228274	AL021707.2	gene	22	38667585	38681820
ENSG00000100387	RBX1	gene	22	40951347	40973309
ENSG00000238195	AL021153.1	gene	22	27204211	27205126
ENSG00000133433	GSTT2B	gene	22	23957414	23961186
ENSG00000232926	AC000078.1	gene	22	19887289	19887970
ENSG00000228599	RPL7P52	gene	22	40106325	40107066
ENSG00000261202	Z83847.1	gene	22	40043068	40044530
ENSG00000237316	Z82196.2	gene	22	34711908	34724919
ENSG00000235485	AL021877.1	gene	22	34589085	34591278
ENSG00000203618	GP1BB	gene	22	19722945	19724771
ENSG00000273353	AL008718.3	gene	22	45178990	45179310
ENSG00000182541	LIMK2	gene	22	31212239	31280080
ENSG00000273214	AL031587.4	gene	22	38043230	38043920
ENSG00000244625	MIATNB	gene	22	26672767	26780207
ENSG00000206028	Z99774.1	gene	22	26667693	26672654
ENSG00000225783	MIAT	gene	22	26646428	26676475
ENSG00000100151	PICK1	gene	22	38056311	38075701
ENSG00000233739	AL031587.2	gene	22	38057180	38073940
ENSG00000100095	SEZ6L	gene	22	26169474	26383597
ENSG00000159307	SCUBE1	gene	22	43197283	43343388
ENSG00000203527	Z99756.1	gene	22	43275955	43283830
ENSG00000236272	Z82214.2	gene	22	43212674	43213661
ENSG00000228315	GUSBP11	gene	22	23638487	23717356
ENSG00000100092	SH3BP1	gene	22	37634654	37656119
ENSG00000232464	Z98949.3	gene	22	25959074	25983526
ENSG00000230194	AC000081.1	gene	22	19238443	19238739
ENSG00000230637	AL022324.1	gene	22	25327252	25339975
ENSG00000279298	Z99916.3	gene	22	25251523	25252602
ENSG00000279494	AL117328.2	gene	22	49851425	49853364
ENSG00000226954	AL023802.1	gene	22	49718053	49724506
ENSG00000254077	IGLV3-7	gene	22	22838602	22838872
ENSG00000100121	GGTLC2	gene	22	22644475	22647903
ENSG00000227188	MGAT3-AS1	gene	22	39475807	39476822
ENSG00000280312	Z83836.1	gene	22	47259366	47261007
ENSG00000169548	ZNF280A	gene	22	22513736	22520270
ENSG00000100342	APOL1	gene	22	36253010	36267530
ENSG00000100055	CYTH4	gene	22	37282027	37315345
ENSG00000224124	POM121L10P	gene	22	24657481	24658765
ENSG00000224806	ARL5AP4	gene	22	24686168	24686679
ENSG00000224334	AP000357.1	gene	22	24686923	24688087
ENSG00000282012	AP000357.2	gene	22	24691122	24696003
ENSG00000203416	FAM32BP	gene	22	17213516	17214155
ENSG00000236325	AC005300.1	gene	22	17192936	17193308
ENSG00000241832	CECR3	gene	22	17256859	17266733
ENSG00000093072	ADA2	gene	22	17178790	17258235
ENSG00000237601	AP000358.1	gene	22	24703348	24703503
ENSG00000205634	LINC00898	gene	22	47621043	47631569
ENSG00000250261	CCDC74BP1	gene	22	20587496	20592218
ENSG00000236003	AC007731.4	gene	22	20522070	20523870
ENSG00000232897	AL117329.2	gene	22	47662559	47663603
ENSG00000224271	AL117329.1	gene	22	47631674	47855600
ENSG00000185686	PRAME	gene	22	22547701	22559361
ENSG00000230345	AL121580.1	gene	22	47860671	47862062
ENSG00000279712	FP325330.3	gene	22	47916728	47926264
ENSG00000235154	FP325330.1	gene	22	48044710	48048549
ENSG00000278890	FP325330.2	gene	22	48052646	48058275
ENSG00000238192	BX284656.2	gene	22	48139461	48141001
ENSG00000229275	BX284656.1	gene	22	48141542	48143229
ENSG00000285707	AL008720.1	gene	22	48254903	48259116
ENSG00000285855	Z72006.1	gene	22	48403462	48415571
ENSG00000233179	Z82249.1	gene	22	48448890	48451217
ENSG00000220891	LL22NC03-63E9.3	gene	22	22559343	22566602
ENSG00000100324	TAB1	gene	22	39399741	39437060
ENSG00000100056	ESS2	gene	22	19130279	19144684
ENSG00000270022	Z93241.1	gene	22	42615244	42615907
ENSG00000206203	TSSK2	gene	22	19130808	19132623
ENSG00000182351	CRIP1P4	gene	22	24712292	24712520
ENSG00000249222	ATP5MGL	gene	22	42639803	42640601
ENSG00000100243	CYB5R3	gene	22	42617840	42649568
ENSG00000231004	CECR9	gene	22	17329034	17329232
ENSG00000063515	GSC2	gene	22	19148576	19150283
ENSG00000260924	LINC01311	gene	22	19171395	19172839
ENSG00000184571	PIWIL3	gene	22	24719034	24774720
ENSG00000281732	Z84468.1	gene	22	48538900	48547387
ENSG00000211651	IGLV1-44	gene	22	22380766	22381347
ENSG00000272779	AC245060.4	gene	22	22303224	22310401
ENSG00000278657	AC245452.5	gene	22	22036344	22040065
ENSG00000277690	AC023490.2	gene	22	18527157	18527626
ENSG00000179750	APOBEC3B	gene	22	38982347	38992804
ENSG00000225255	LINC01297	gene	22	15746630	15778297
ENSG00000100014	SPECC1L	gene	22	24270817	24417740
ENSG00000100226	GTPBP1	gene	22	38705723	38738299
ENSG00000236540	AC006547.1	gene	22	20058030	20070569
ENSG00000230051	AL020994.2	gene	22	27331787	27379265
ENSG00000234503	AP000550.2	gene	22	21177892	21179875
ENSG00000099977	DDT	gene	22	23971365	23979828
ENSG00000280025	AL008638.6	gene	22	27102766	27107019
ENSG00000099984	GSTT2	gene	22	23980058	23983915
ENSG00000196431	CRYBA4	gene	22	26621964	26630672
ENSG00000272582	AL031587.3	gene	22	37950965	37951778
ENSG00000222044	AL031587.1	gene	22	38032165	38034228
ENSG00000184058	TBX1	gene	22	19756703	19783593
ENSG00000100099	HPS4	gene	22	26443423	26483837
ENSG00000226328	NUP50-DT	gene	22	45133020	45163781
ENSG00000181123	AC004832.1	gene	22	30475364	30492804
ENSG00000184381	PLA2G6	gene	22	38111495	38205690
ENSG00000229266	POM121L8P	gene	22	21282881	21284161
ENSG00000228039	AC253536.2	gene	22	23963780	23964374
ENSG00000100156	SLC16A8	gene	22	38078134	38084093
ENSG00000197210	AP000550.1	gene	22	21114607	21124451
ENSG00000230513	THAP7-AS1	gene	22	21001886	21010342
ENSG00000284130	AC002472.3	gene	22	21011384	21014217
ENSG00000206145	P2RX6P	gene	22	21035243	21045017
ENSG00000235347	Z84478.1	gene	22	45792418	45793636
ENSG00000235647	AL022319.1	gene	22	39750127	39751293
ENSG00000226085	UQCRFS1P1	gene	22	39875289	39876108
ENSG00000100124	ANKRD54	gene	22	37830855	37849327
ENSG00000100234	TIMP3	gene	22	32801701	32863043
ENSG00000214491	SEC14L6	gene	22	30522799	30546682
ENSG00000232218	AL021937.2	gene	22	32386668	32386868
ENSG00000227755	AP000344.1	gene	22	23446598	23460833
ENSG00000093100	AC016026.1	gene	22	17787652	17811497
ENSG00000100036	SLC35E4	gene	22	30635652	30669016
ENSG00000230319	AL022476.1	gene	22	43038585	43052366
ENSG00000100077	GRK3	gene	22	25564849	25729294
ENSG00000223695	FO393418.1	gene	22	36388626	36396517
ENSG00000128283	CDC42EP1	gene	22	37560447	37569405
ENSG00000079974	RABL2B	gene	22	50767501	50783663
ENSG00000225867	AL022315.1	gene	22	37550026	37551735
ENSG00000223553	SMPD4P1	gene	22	20602595	20656914
ENSG00000232545	AC253536.3	gene	22	24101689	24103354
ENSG00000284431	AL022238.4	gene	22	40346529	40410054
ENSG00000283145	AP000550.3	gene	22	21228760	21229138
ENSG00000188263	IL17REL	gene	22	49994513	50012659
ENSG00000229999	AL022238.2	gene	22	40372664	40388290
ENSG00000226912	ISCA2P1	gene	22	26644889	26645336
ENSG00000128408	RIBC2	gene	22	45413691	45432496
ENSG00000077935	SMC1B	gene	22	45344063	45413619
ENSG00000100225	FBXO7	gene	22	32474676	32498829
ENSG00000237977	EIF4HP2	gene	22	30902219	30902781
ENSG00000231801	ANP32BP2	gene	22	44651835	44652379
ENSG00000235445	AC016027.3	gene	22	17983205	17983619
ENSG00000170638	TRABD	gene	22	50185915	50199598
ENSG00000100380	ST13	gene	22	40824535	40857022
ENSG00000272720	AL022322.1	gene	22	38090127	38091559
ENSG00000198355	PIM3	gene	22	49960513	49964080
ENSG00000223726	AL020994.1	gene	22	27307483	27318538
ENSG00000233574	AL020994.3	gene	22	27276240	27286349
ENSG00000233521	LINC01638	gene	22	27221349	27224727
ENSG00000279914	AL008638.5	gene	22	27040197	27041494
ENSG00000279440	AL008638.3	gene	22	27019369	27024550
ENSG00000138942	RNF185	gene	22	31160183	31207019
ENSG00000184436	THAP7	gene	22	20999104	21002196
ENSG00000133477	FAM83F	gene	22	39994949	40043529
ENSG00000172346	CSDC2	gene	22	41560763	41577741
ENSG00000228622	Z82198.1	gene	22	33105383	33106059
ENSG00000099942	CRKL	gene	22	20917426	20953749
ENSG00000273243	Z82243.1	gene	22	45155539	45156011
ENSG00000056487	PHF21B	gene	22	44881162	45009999
ENSG00000230922	AL079301.1	gene	22	45000565	45003619
ENSG00000183963	SMTN	gene	22	31064105	31104757
ENSG00000234626	AL021937.3	gene	22	32327171	32343105
ENSG00000100300	TSPO	gene	22	43151514	43163242
ENSG00000167065	DUSP18	gene	22	30652051	30667890
ENSG00000187051	RPS19BP1	gene	22	39529093	39532855
ENSG00000279597	AL031593.1	gene	22	49534062	49534926
ENSG00000211658	IGLV3-27	gene	22	22668288	22668806
ENSG00000253920	IGLV3-31	gene	22	22604445	22605165
ENSG00000211656	IGLV2-33	gene	22	22588155	22588688
ENSG00000211657	IGLV3-32	gene	22	22594528	22595056
ENSG00000099917	MED15	gene	22	20495913	20587632
ENSG00000280080	TBC1D22A-AS1	gene	22	46914092	46916042
ENSG00000253752	IGLVI-63	gene	22	22079770	22080263
ENSG00000229027	HSFY1P1	gene	22	16827474	16829335
ENSG00000233995	AP000547.1	gene	22	16572027	16574637
ENSG00000284621	AP000553.4	gene	22	21661859	21661929
ENSG00000161179	YDJC	gene	22	21628089	21630064
ENSG00000099899	TRMT2A	gene	22	20111866	20117392
ENSG00000100024	UPB1	gene	22	24494107	24528390
ENSG00000183506	PI4KAP2	gene	22	21473000	21517533
ENSG00000211659	IGLV3-25	gene	22	22686726	22687271
ENSG00000232350	AC244250.2	gene	22	22689831	22689978
ENSG00000253913	IGLV3-26	gene	22	22673152	22673602
ENSG00000237862	Z94160.1	gene	22	37352190	37354839
ENSG00000284128	AP000356.3	gene	22	24644791	24653356
ENSG00000183762	KREMEN1	gene	22	29073078	29168333
ENSG00000226772	AL021393.1	gene	22	29099041	29111683
ENSG00000253818	IGLV1-41	gene	22	22404207	22404721
ENSG00000285045	AC006548.3	gene	22	16953895	16956808
ENSG00000283633	AP000547.3	gene	22	16601911	16615111
ENSG00000100368	CSF2RB	gene	22	36913628	36940449
ENSG00000100302	RASD2	gene	22	35540868	35554001
ENSG00000273044	AL022334.2	gene	22	35526932	35527415
ENSG00000272973	AP000350.5	gene	22	23856427	23857039
ENSG00000100417	PMM1	gene	22	41576894	41589890
ENSG00000273082	Z73429.1	gene	22	33922422	33922766
ENSG00000230741	Z82173.1	gene	22	33320865	33322813
ENSG00000100373	UPK3A	gene	22	45284982	45295874
ENSG00000225007	AC000067.1	gene	22	19667023	19667555
ENSG00000223730	Z83838.1	gene	22	44901547	44902471
ENSG00000224192	AL080273.1	gene	22	26241331	26254092
ENSG00000128254	C22orf24	gene	22	31933521	31945518
ENSG00000227813	Z82190.1	gene	22	31890344	31891434
ENSG00000100167	SEPT3	gene	22	41969475	41998221
ENSG00000213888	LINC01521	gene	22	31346777	31348719
ENSG00000226885	E2F6P3	gene	22	21268161	21268903
ENSG00000138892	TTLL8	gene	22	50015123	50056935
ENSG00000278869	BX539320.1	gene	22	49933198	49934074
ENSG00000237476	LINC01637	gene	22	20957092	20964679
ENSG00000278920	AC005005.4	gene	22	31051630	31068327
ENSG00000133488	SEC14L4	gene	22	30488913	30505711
ENSG00000232346	Z74021.1	gene	22	32039490	32039896
ENSG00000230866	LINC02558	gene	22	31970823	31973475
ENSG00000227519	AL008719.1	gene	22	31963357	31970400
ENSG00000242156	AC000041.1	gene	22	29419155	29423193
ENSG00000100280	AP1B1	gene	22	29327680	29423179
ENSG00000133454	MYO18B	gene	22	25742144	26031041
ENSG00000185065	AC000068.1	gene	22	19447893	19450105
ENSG00000211682	IGLJ6	gene	22	22918132	22918201
ENSG00000254030	IGLC5	gene	22	22915635	22915927
ENSG00000272977	AL008721.2	gene	22	25476218	25479971
ENSG00000285531	Z83840.1	gene	22	41676745	41677125
ENSG00000235271	LINC01422	gene	22	26903292	26920611
ENSG00000231271	AP000350.3	gene	22	23949918	23954042
ENSG00000100104	SRRD	gene	22	26483877	26494658
ENSG00000235573	AC005005.2	gene	22	31113017	31113396
ENSG00000198832	SELENOM	gene	22	31104772	31120069
ENSG00000099889	ARVCF	gene	22	19969896	20016808
ENSG00000100142	POLR2F	gene	22	37952607	38041915
ENSG00000285314	AC002470.2	gene	22	20979462	20998121
ENSG00000093000	NUP50	gene	22	45163841	45188015
ENSG00000230203	Z99714.1	gene	22	26422071	26423193
ENSG00000100401	RANGAP1	gene	22	41245611	41286251
ENSG00000234479	AP1B1P1	gene	22	32121977	32133469
ENSG00000237439	Z83839.1	gene	22	32129689	32130612
ENSG00000232707	AP1B1P2	gene	22	32134028	32134133
ENSG00000239674	Z83839.2	gene	22	32141267	32143272
ENSG00000205856	C22orf42	gene	22	32149006	32159322
ENSG00000100403	ZC3H7B	gene	22	41301522	41360147
ENSG00000230120	AL008723.2	gene	22	32159454	32160392
ENSG00000254127	IGLCOR22-1	gene	22	32199919	32200234
ENSG00000128253	RFPL2	gene	22	32190435	32203477
ENSG00000242082	SLC5A4-AS1	gene	22	32205115	32269666
ENSG00000214076	CPSF1P1	gene	22	32269381	32273110
ENSG00000100191	SLC5A4	gene	22	32218476	32255341
ENSG00000236117	LINC01639	gene	22	43400331	43409681
ENSG00000273428	AC004832.6	gene	22	30435544	30436247
ENSG00000230137	AC004832.2	gene	22	30439837	30440318
ENSG00000279933	AL031595.1	gene	22	44183031	44187739
ENSG00000280011	AL031595.2	gene	22	44210442	44229512
ENSG00000211685	IGLC7	gene	22	22922594	22923034
ENSG00000217261	POM121L4P	gene	22	20689929	20698938
ENSG00000236754	AC007666.1	gene	22	17580157	17589192
ENSG00000227413	AL022238.1	gene	22	40433136	40433641
ENSG00000230071	RPL4P6	gene	22	40586700	40588003
ENSG00000206142	AP000552.1	gene	22	21300990	21325042
ENSG00000283972	AP000550.4	gene	22	21193360	21203755
ENSG00000239511	POM121L7P	gene	22	21125660	21128063
ENSG00000184470	TXNRD2	gene	22	19875517	19941992
ENSG00000279954	BX324167.2	gene	22	45875932	45879247
ENSG00000240972	MIF	gene	22	23894004	23895227
ENSG00000261188	Z95115.1	gene	22	26512537	26514568
ENSG00000272829	AC002470.1	gene	22	20981361	20981755
ENSG00000100129	EIF3L	gene	22	37848868	37889407
ENSG00000099974	DDTL	gene	22	23966901	23972532
ENSG00000100122	CRYBB1	gene	22	26599278	26618088
ENSG00000235091	BX324167.1	gene	22	45875999	45891438
ENSG00000099958	DERL3	gene	22	23834503	23839128
ENSG00000128203	ASPHD2	gene	22	26429273	26445015
ENSG00000225413	LINC02557	gene	22	23512494	23513602
ENSG00000282816	AC000035.1	gene	22	29480220	29481113
ENSG00000285697	AC002059.2	gene	22	29387909	29417757
ENSG00000234928	LINC01659	gene	22	23433564	23435071
ENSG00000099940	SNAP29	gene	22	20858983	20891218
ENSG00000100271	TTLL1	gene	22	43039644	43089428
ENSG00000232050	Z98949.2	gene	22	26006389	26006532
ENSG00000100084	HIRA	gene	22	19330698	19447450
ENSG00000015475	BID	gene	22	17734138	17774770
ENSG00000211677	IGLC2	gene	22	22900976	22901437
ENSG00000231466	AL022324.2	gene	22	25349543	25350322
ENSG00000239282	CASTOR1	gene	22	30285117	30289627
ENSG00000100426	ZBED4	gene	22	49853842	49890078
ENSG00000211663	IGLV3-19	gene	22	22720623	22721145
ENSG00000211661	IGLV3-22	gene	22	22704265	22704822
ENSG00000100385	IL2RB	gene	22	37125838	37175054
ENSG00000100372	SLC25A17	gene	22	40769630	40819399
ENSG00000184208	C22orf46	gene	22	41688939	41698136
ENSG00000169184	MN1	gene	22	27748277	27801498
ENSG00000227880	AL050402.1	gene	22	27457247	27460060
ENSG00000223704	LINC01422	gene	22	26858634	26865786
ENSG00000254835	RNF185-AS1	gene	22	31205264	31205616
ENSG00000225282	AP000350.2	gene	22	23926900	23929574
ENSG00000187905	LRRC74B	gene	22	21045960	21064168
ENSG00000226872	AC002472.1	gene	22	21031357	21043969
ENSG00000224973	LARGE-AS1	gene	22	33725014	33750843
ENSG00000183530	PRR14L	gene	22	31676256	31750140
ENSG00000100101	Z83844.1	gene	22	37686414	37726503
ENSG00000100106	TRIOBP	gene	22	37696988	37776556
ENSG00000184113	CLDN5	gene	22	19523024	19527545
ENSG00000169314	C22orf15	gene	22	23763021	23765861
ENSG00000241484	ARHGAP8	gene	22	44752558	44862788
ENSG00000272733	AP000345.2	gene	22	23580880	23583859
ENSG00000206090	AP000350.1	gene	22	23939998	23942798
ENSG00000249680	TUBA3GP	gene	22	21065462	21070097
ENSG00000238120	LINC01589	gene	22	45604432	45605621
ENSG00000218537	MIF-AS1	gene	22	23894426	23898930
ENSG00000176177	ENTHD1	gene	22	39743044	39893864
ENSG00000133424	LARGE1	gene	22	33162226	33922841
ENSG00000233632	Z82198.3	gene	22	33137140	33137338
ENSG00000273899	NOL12	gene	22	37681673	37693478
ENSG00000253352	TUG1	gene	22	30969245	30979395
ENSG00000100060	MFNG	gene	22	37469063	37486401
