ID	SYMBOL	BIOTYPE	CHROMOSOME	START	STOP
ENSMUSG00000076928	Trac	other	14	54220521	54224206
ENSMUSG00000115686	Gm49310	other	14	48134224	48137246
ENSMUSG00000115790	9530086P17Rik	other	14	48129485	48130163
ENSMUSG00000115555	Gm49307	other	14	48196760	48198030
ENSMUSG00000115316	Gm49096	other	14	48530358	48532665
ENSMUSG00000104296	Gm38045	other	14	116750215	116751129
ENSMUSG00000103730	Gm38316	other	14	50950559	50952004
ENSMUSG00000114880	Gm49098	other	14	24170160	24170986
ENSMUSG00000114207	Gm41109	other	14	24425164	24429822
ENSMUSG00000114416	Gm47907	other	14	25031097	25031669
ENSMUSG00000115558	Gm49000	other	14	112029642	112031238
ENSMUSG00000103140	Gm37495	other	14	114820962	114821225
ENSMUSG00000115275	9630050E16Rik	other	14	45484645	45492085
ENSMUSG00000115210	Gm49308	other	14	31750803	31754414
ENSMUSG00000102764	Gm37183	other	14	64835855	64839259
ENSMUSG00000115148	Gm49125	other	14	45612772	45614066
ENSMUSG00000115281	AC154412.1	other	14	32595333	32598118
ENSMUSG00000104311	Gm37910	other	14	103948096	103949811
ENSMUSG00000102999	Gm37762	other	14	69209569	69213129
ENSMUSG00000104405	Gm31748	other	14	69284350	69285846
ENSMUSG00000103065	Gm20236	other	14	69277601	69282140
ENSMUSG00000102763	Gm37257	other	14	46044460	46061149
ENSMUSG00000114626	Gm48266	other	14	12769408	12770550
ENSMUSG00000114624	Gm48267	other	14	12400698	12402230
ENSMUSG00000114741	Gm47971	other	14	37465822	37467898
ENSMUSG00000115785	AC126250.1	other	14	52860985	52862752
ENSMUSG00000114751	5430425E15Rik	other	14	23519662	23520844
ENSMUSG00000115087	Gm48998	other	14	78597770	78600476
ENSMUSG00000104371	Gm37513	other	14	69613779	69616046
ENSMUSG00000114266	Gm10403	other	14	15456331	15458041
ENSMUSG00000114842	Gm47797	other	14	16273995	16274321
ENSMUSG00000103010	Gm37504	other	14	52373153	52375526
ENSMUSG00000104183	1700054O19Rik	other	14	25706406	25707273
ENSMUSG00000114749	Gm48442	other	14	10377697	10379948
ENSMUSG00000114691	Gm48438	other	14	9901921	9904368
ENSMUSG00000114467	Gm48430	other	14	10017223	10018671
ENSMUSG00000114305	Gm48437	other	14	10779067	10780448
ENSMUSG00000115102	Gm49270	other	14	31511348	31512151
ENSMUSG00000114197	Gm47743	other	14	15063032	15065425
ENSMUSG00000114946	Gm47756	other	14	15118313	15120977
ENSMUSG00000102611	Gm37847	other	14	69502600	69504096
ENSMUSG00000103720	Gm37094	other	14	69495851	69500390
ENSMUSG00000102660	Gm38378	other	14	69395504	69397771
ENSMUSG00000102189	Gm37194	other	14	50061360	50064390
ENSMUSG00000114977	Gm9502	other	14	47297508	47298542
ENSMUSG00000104288	Gm37455	other	14	71371002	71371530
ENSMUSG00000114246	Gm48603	other	14	12151447	12152584
ENSMUSG00000114431	Gm48601	other	14	11867594	11870625
ENSMUSG00000114310	Gm48602	other	14	11767943	11771311
ENSMUSG00000114267	Gm48600	other	14	11904679	11909158
ENSMUSG00000105868	Gm43766	other	14	52258811	52264227
ENSMUSG00000115184	Gm49197	other	14	87492953	87495153
ENSMUSG00000115564	Gm49199	other	14	87428350	87429315
ENSMUSG00000114584	Gm47694	other	14	60210974	60216419
ENSMUSG00000102164	Gm36946	other	14	89351025	89351459
ENSMUSG00000115270	5430430K15Rik	other	14	54446318	54447861
ENSMUSG00000115207	Gm49132	other	14	47116296	47120439
ENSMUSG00000115674	Gm49297	other	14	123386566	123389370
ENSMUSG00000115250	Gm49020	other	14	55127317	55128391
ENSMUSG00000103410	Gm37341	other	14	92496628	92496998
ENSMUSG00000115389	Gm48936	other	14	49220898	49223364
ENSMUSG00000115471	C230086J09Rik	other	14	93797141	93801173
ENSMUSG00000115447	Gm48964	other	14	93311137	93313156
ENSMUSG00000115023	Gm48967	other	14	93618846	93623029
ENSMUSG00000115849	Gm49149	other	14	47261832	47262186
ENSMUSG00000115228	Gm48948	other	14	49747251	49748193
ENSMUSG00000115742	Gm48950	other	14	49736658	49738009
ENSMUSG00000114970	Gm49069	other	14	124608482	124612492
ENSMUSG00000114888	AC140462.1	other	14	27238062	27240494
ENSMUSG00000104220	4930578I07Rik	other	14	66937365	66938736
ENSMUSG00000115306	Gm49159	other	14	86704562	86707185
ENSMUSG00000115570	Gm48986	other	14	47491568	47492783
ENSMUSG00000115041	Gm48939	other	14	46804135	46806151
ENSMUSG00000114503	Gm20242	other	14	28415997	28417851
ENSMUSG00000115130	Gm49152	other	14	48814421	48815729
ENSMUSG00000115429	Gm49153	other	14	48704184	48706120
ENSMUSG00000115599	Gm49154	other	14	48672094	48673899
ENSMUSG00000102284	Gm37002	other	14	87199702	87200074
ENSMUSG00000103869	Gm37420	other	14	61667220	61670131
ENSMUSG00000102151	Gm37472	other	14	61677443	61681494
ENSMUSG00000103188	Gm37093	other	14	99747465	99792773
ENSMUSG00000115105	Gm49238	other	14	100655761	100662533
ENSMUSG00000104187	Gm37820	other	14	61683510	61685656
ENSMUSG00000115624	Gm49204	other	14	49023930	49028569
ENSMUSG00000114996	Gm48958	other	14	46893520	46896483
ENSMUSG00000104232	Gm37590	other	14	21932095	21952399
ENSMUSG00000103160	C130012C08Rik	other	14	21992436	21996100
ENSMUSG00000115264	Gm49260	other	14	122686316	122688378
ENSMUSG00000115071	Gm49026	other	14	99111677	99112814
ENSMUSG00000084441	Gm26255	other	14	110732036	110732138
ENSMUSG00000064755	Gm26328	other	14	52342777	52342883
ENSMUSG00000064407	Gm23926	other	14	86311289	86311378
ENSMUSG00000065042	Gm24043	other	14	96444955	96445070
ENSMUSG00000093117	Gm22699	other	14	48769354	48769458
ENSMUSG00000095087	Gm25328	other	14	20701523	20701629
ENSMUSG00000088160	Gm23538	other	14	100760168	100760268
ENSMUSG00000089266	Gm22891	other	14	82384366	82384529
ENSMUSG00000084476	Gm25781	other	14	120798853	120798936
ENSMUSG00000089253	Gm25716	other	14	61342964	61343067
ENSMUSG00000084700	Gm22984	other	14	99352048	99352169
ENSMUSG00000077541	Gm22021	other	14	104591094	104591200
ENSMUSG00000077577	Gm24890	other	14	70428496	70428597
ENSMUSG00000088385	Gm24689	other	14	50918425	50918528
ENSMUSG00000088802	Gm24073	other	14	114980428	114980533
ENSMUSG00000088995	Gm22764	other	14	111965957	111966048
ENSMUSG00000094275	Gm22290	other	14	105250010	105250116
ENSMUSG00000088873	Gm25864	other	14	21450474	21450565
ENSMUSG00000088180	Gm22218	other	14	56852830	56852888
ENSMUSG00000064584	Gm25130	other	14	99360672	99360827
ENSMUSG00000064715	Gm24207	other	14	105276879	105276986
ENSMUSG00000084648	Gm24378	other	14	47270859	47270964
ENSMUSG00000096444	Gm26139	other	14	98624190	98624296
ENSMUSG00000065014	Gm23509	other	14	93138030	93138189
ENSMUSG00000093873	Gm24540	other	14	73767862	73767968
ENSMUSG00000087756	Gm23469	other	14	48652499	48652602
ENSMUSG00000095299	Gm25380	other	14	48695982	48696088
ENSMUSG00000096030	Gm24424	other	14	54449958	54450064
ENSMUSG00000064742	Gm24705	other	14	54581177	54581283
ENSMUSG00000087796	Gm25964	other	14	13868143	13868239
ENSMUSG00000088938	Gm22989	other	14	49788284	49788369
ENSMUSG00000087754	Gm23470	other	14	49001717	49001836
ENSMUSG00000088405	Gm25886	other	14	89393076	89393189
ENSMUSG00000089416	Gm22116	other	14	49520029	49520169
ENSMUSG00000095140	Gm24388	other	14	40421515	40421621
ENSMUSG00000064399	Gm23629	other	14	63099536	63099642
ENSMUSG00000087941	Gm27635	other	14	56852758	56852816
ENSMUSG00000064644	Gm23302	other	14	118585039	118585138
ENSMUSG00000064446	Gm26228	other	14	33644495	33644601
ENSMUSG00000098478	Gm27851	other	14	18060275	18060337
ENSMUSG00000064777	Gm25204	other	14	36767425	36767530
ENSMUSG00000094312	Gm23242	other	14	110428157	110428263
ENSMUSG00000088615	Gm22485	other	14	27489269	27489377
ENSMUSG00000096731	Gm24316	other	14	50731053	50731159
ENSMUSG00000088761	Gm24392	other	14	56416766	56416868
ENSMUSG00000089549	Gm25831	other	14	97967829	97967991
ENSMUSG00000065374	Gm22738	other	14	57831063	57831209
ENSMUSG00000089021	Gm25012	other	14	40009902	40010065
ENSMUSG00000094710	Gm22823	other	14	41247686	41247792
ENSMUSG00000095311	Gm25464	other	14	122388054	122388160
ENSMUSG00000064394	Gm23622	other	14	75651423	75651529
ENSMUSG00000088402	Gm25887	other	14	55683834	55683917
ENSMUSG00000065858	Gm22350	other	14	18445875	18446030
ENSMUSG00000064485	Gm23735	other	14	72131088	72131221
ENSMUSG00000087812	Gm25115	other	14	86408522	86408661
ENSMUSG00000095059	Gm25670	other	14	110597616	110597722
ENSMUSG00000065238	Gm22970	other	14	99773623	99773808
ENSMUSG00000065836	Gm23502	other	14	21812711	21812855
ENSMUSG00000065193	Gm23459	other	14	106261123	106261253
ENSMUSG00000088105	Gm22379	other	14	118775152	118775282
ENSMUSG00000087916	Gm24912	other	14	20199996	20200112
ENSMUSG00000095037	Gm22347	other	14	102329530	102329661
ENSMUSG00000089425	Gm26006	other	14	98260745	98260825
ENSMUSG00000077298	Gm24127	other	14	92368500	92368629
ENSMUSG00000088746	Gm23225	other	14	91108179	91108292
ENSMUSG00000089384	Gm24680	other	14	94929701	94929826
ENSMUSG00000088717	Gm22725	other	14	70422171	70422280
ENSMUSG00000088095	Gm23669	other	14	118299990	118300117
ENSMUSG00000077647	Gm24981	other	14	67566850	67566981
ENSMUSG00000077689	Gm22499	other	14	18814169	18814303
ENSMUSG00000088009	Gm24774	other	14	83405631	83405764
ENSMUSG00000089455	Gm24229	other	14	108622543	108622660
ENSMUSG00000089297	Gm24634	other	14	106517389	106517495
ENSMUSG00000077611	Gm23946	other	14	32191854	32192050
ENSMUSG00000096758	Gm25466	other	14	11335873	11336004
ENSMUSG00000089331	Gm24345	other	14	100525244	100525367
ENSMUSG00000064442	Gm26225	other	14	64753918	64754052
ENSMUSG00000077224	Gm23437	other	14	106766030	106766156
ENSMUSG00000077497	Gm23593	other	14	57333366	57333485
ENSMUSG00000077158	Gm24578	other	14	12333776	12333904
ENSMUSG00000089119	Gm25901	other	14	109883054	109883183
ENSMUSG00000077797	Snord19	other	14	31016206	31016281
ENSMUSG00000089041	Gm26173	other	14	101283067	101283202
ENSMUSG00000089130	Gm24770	other	14	96945019	96945110
ENSMUSG00000065853	Gm22354	other	14	52069300	52069369
ENSMUSG00000064836	Gm25697	other	14	27527751	27527848
ENSMUSG00000077408	Gm25415	other	14	89706805	89706936
ENSMUSG00000084447	Gm26251	other	14	78603710	78603831
ENSMUSG00000088979	Gm23758	other	14	52276531	52276620
ENSMUSG00000089531	Gm25162	other	14	62668612	62668770
ENSMUSG00000077492	Gm23596	other	14	55161477	55161608
ENSMUSG00000065864	Gm24031	other	14	26497655	26497785
ENSMUSG00000077619	Gm25495	other	14	90356387	90356517
ENSMUSG00000077612	Gm25498	other	14	33207152	33207280
ENSMUSG00000077481	Gm25272	other	14	123933718	123933845
ENSMUSG00000077306	Gm22469	other	14	37224869	37225001
ENSMUSG00000077201	Gm25614	other	14	58650268	58650400
ENSMUSG00000089365	Gm23823	other	14	77540642	77540765
ENSMUSG00000065328	Gm22053	other	14	10478674	10478873
ENSMUSG00000064581	Gm25133	other	14	96588827	96588956
ENSMUSG00000094585	Gm26367	other	14	100418483	100418614
ENSMUSG00000065673	Gm24258	other	14	66970452	66970584
ENSMUSG00000077212	Snord69	other	14	31014287	31014366
ENSMUSG00000088766	Gm24394	other	14	36612117	36612239
ENSMUSG00000088533	Gm24998	other	14	34106156	34106244
ENSMUSG00000093044	Snord8	other	14	52209785	52209894
ENSMUSG00000064556	Gm24625	other	14	62521023	62521152
ENSMUSG00000087912	Gm24916	other	14	31015148	31015226
ENSMUSG00000087772	Gm22319	other	14	68166953	68167074
ENSMUSG00000088046	Gm23324	other	14	94448221	94448351
ENSMUSG00000065799	Gm25517	other	14	75972486	75972619
ENSMUSG00000077719	Gm25724	other	14	104628944	104629060
ENSMUSG00000088538	Gm23276	other	14	97336495	97336632
ENSMUSG00000064525	Gm26440	other	14	57697809	57697937
ENSMUSG00000088536	Gm23278	other	14	87346245	87346387
ENSMUSG00000077160	Gm24118	other	14	56240560	56240685
ENSMUSG00000077786	Gm23909	other	14	37437490	37437620
ENSMUSG00000065147	Snora31	other	14	75847905	75848034
ENSMUSG00000077425	Gm24280	other	14	104971427	104971560
ENSMUSG00000096402	Gm23816	other	14	62634962	62635093
ENSMUSG00000077685	Gm22498	other	14	56837071	56837156
ENSMUSG00000093726	Gm20667	other	14	67673177	67675106
ENSMUSG00000085133	B930095G15Rik	other	14	121248706	121253971
ENSMUSG00000100274	1700006F04Rik	other	14	119749225	119751564
ENSMUSG00000115639	4930404K13Rik	other	14	119798978	119817574
ENSMUSG00000091079	Gm17105	other	14	24238172	24243391
ENSMUSG00000114539	Gm47921	other	14	25480054	25481105
ENSMUSG00000114709	Gm47920	other	14	25459980	25462387
ENSMUSG00000114253	Gm47798	other	14	16304511	16308325
ENSMUSG00000114419	5430414B19Rik	other	14	16271089	16271838
ENSMUSG00000115373	Gm49194	other	14	45273250	45274723
ENSMUSG00000115417	Gm48949	other	14	46844813	46845480
ENSMUSG00000089870	Gm15562	other	14	46961440	46965684
ENSMUSG00000114496	Gm47601	other	14	22927926	22933500
ENSMUSG00000084431	n-R5s48	other	14	77530398	77530507
ENSMUSG00000084541	n-R5s45	other	14	12427532	12427641
ENSMUSG00000092774	Gm26197	other	14	78311226	78311340
ENSMUSG00000089405	Gm24876	other	14	75745849	75745940
ENSMUSG00000089038	Gm22164	other	14	73945533	73945638
ENSMUSG00000077661	n-R5s51	other	14	118826909	118827031
ENSMUSG00000089120	Gm26405	other	14	88126998	88127097
ENSMUSG00000065102	n-R5s50	other	14	110161835	110161945
ENSMUSG00000065894	n-R5s46	other	14	36855929	36856044
ENSMUSG00000088682	Gm23999	other	14	29009696	29009799
ENSMUSG00000084465	n-R5s47	other	14	62869714	62869832
ENSMUSG00000088971	Gm23764	other	14	102806099	102806146
ENSMUSG00000088737	Gm23899	other	14	66591606	66591695
ENSMUSG00000092837	Rpph1	other	14	50807449	50807767
ENSMUSG00000117083	AC174797.1	other	14	19617521	19617710
ENSMUSG00000091306	Gm17606	protein_coding	14	54640952	54648293
ENSMUSG00000063277	Gm10128	protein_coding	14	7640895	7643972
ENSMUSG00000095280	Gm21738	protein_coding	14	19415857	19418930
ENSMUSG00000075465	Gm10837	protein_coding	14	122490586	122492121
ENSMUSG00000053588	A730061H03Rik	protein_coding	14	55559942	55560406
ENSMUSG00000090889	Gm17428	protein_coding	14	54976933	54977025
ENSMUSG00000096828	Gm3618	protein_coding	14	6314876	6343678
ENSMUSG00000021943	Gdf10	protein_coding	14	33923587	33937983
ENSMUSG00000022139	Mbnl2	protein_coding	14	120275669	120431697
ENSMUSG00000072625	Gdf2	protein_coding	14	33941039	33947198
ENSMUSG00000041534	Rbp3	protein_coding	14	33954003	33964216
ENSMUSG00000044519	Zfp488	protein_coding	14	33967070	33978764
ENSMUSG00000115726	Gm30083	protein_coding	14	33988417	34015182
ENSMUSG00000013701	Timm23	protein_coding	14	32180162	32201898
ENSMUSG00000072624	Gm5460	protein_coding	14	34016758	34048193
ENSMUSG00000095493	A630023A22Rik	protein_coding	14	34051126	34102754
ENSMUSG00000021950	Anxa8	protein_coding	14	34085981	34100571
ENSMUSG00000047441	Antxrl	protein_coding	14	34052707	34076405
ENSMUSG00000051615	Rap2a	protein_coding	14	120478444	120507194
ENSMUSG00000021846	Peli2	protein_coding	14	48120823	48281575
ENSMUSG00000030662	Ipo5	protein_coding	14	120911224	120947999
ENSMUSG00000036339	Tmem260	protein_coding	14	48446124	48524246
ENSMUSG00000025555	Farp1	protein_coding	14	121035200	121283744
ENSMUSG00000063410	Stk24	protein_coding	14	121286343	121380011
ENSMUSG00000025557	Slc15a1	protein_coding	14	121459621	121505252
ENSMUSG00000025558	Dock9	protein_coding	14	121542046	121797837
ENSMUSG00000041765	Ubac2	protein_coding	14	121878620	122021034
ENSMUSG00000050350	Gpr18	protein_coding	14	121911253	121915781
ENSMUSG00000051212	Gpr183	protein_coding	14	121952551	121965195
ENSMUSG00000071229	Timm8a2	protein_coding	14	122034674	122038420
ENSMUSG00000025544	Tm9sf2	protein_coding	14	122107038	122159604
ENSMUSG00000025545	Clybl	protein_coding	14	122181704	122402234
ENSMUSG00000041703	Zic5	protein_coding	14	122456795	122465677
ENSMUSG00000061524	Zic2	protein_coding	14	122475435	122479852
ENSMUSG00000064052	Gm5089	protein_coding	14	122434854	122451115
ENSMUSG00000096463	Gm21750	protein_coding	14	73661225	73662721
ENSMUSG00000053821	Gm9922	protein_coding	14	101729380	101729814
ENSMUSG00000097169	Gm26661	protein_coding	14	7791587	7792057
ENSMUSG00000044819	Oxgr1	protein_coding	14	120019585	120042435
ENSMUSG00000053465	Hs6st3	protein_coding	14	119138341	119869815
ENSMUSG00000079184	Mphosph8	protein_coding	14	56668248	56697430
ENSMUSG00000022130	Tgds	protein_coding	14	118111911	118132755
ENSMUSG00000022131	Gpr180	protein_coding	14	118137158	118163261
ENSMUSG00000056234	Ncoa4	protein_coding	14	32159865	32179855
ENSMUSG00000108841	Frmpd2	protein_coding	14	33471696	33575269
ENSMUSG00000021940	Ptpn20	protein_coding	14	33589207	33640754
ENSMUSG00000022129	Dct	protein_coding	14	118012790	118052244
ENSMUSG00000022039	Adam2	protein_coding	14	66027329	66077733
ENSMUSG00000042104	Uggt2	protein_coding	14	118985039	119099430
ENSMUSG00000022037	Clu	protein_coding	14	65968483	65981547
ENSMUSG00000058571	Gpc6	protein_coding	14	116925315	117976544
ENSMUSG00000022136	Dnajc3	protein_coding	14	118937976	118981697
ENSMUSG00000021936	Mapk8	protein_coding	14	33377898	33447158
ENSMUSG00000034450	Gulo	protein_coding	14	65986786	66009207
ENSMUSG00000093968	Gm8165	protein_coding	14	43671962	43677199
ENSMUSG00000095528	Gm10375	protein_coding	14	43602627	43608013
ENSMUSG00000095743	Gm17654	protein_coding	14	43573843	43579146
ENSMUSG00000091477	Gm5799	protein_coding	14	43543576	43551213
ENSMUSG00000096372	Gm8138	protein_coding	14	43410827	43416350
ENSMUSG00000054509	Parp4	protein_coding	14	56575619	56659794
ENSMUSG00000022221	Ripk3	protein_coding	14	55784995	55788865
ENSMUSG00000022112	Gpc5	protein_coding	14	115092215	116525179
ENSMUSG00000034463	Scara3	protein_coding	14	65919394	65953935
ENSMUSG00000022035	Ccdc25	protein_coding	14	65837302	65866607
ENSMUSG00000040472	Rabggta	protein_coding	14	55715416	55722263
ENSMUSG00000021871	Gm49342	protein_coding	14	50944517	50963136
ENSMUSG00000068417	Pnp2	protein_coding	14	50955992	50964749
ENSMUSG00000115338	Pnp	protein_coding	14	50931082	50965237
ENSMUSG00000022225	Cma1	protein_coding	14	55941451	55944675
ENSMUSG00000068289	Cma2	protein_coding	14	55950980	55974031
ENSMUSG00000021901	Bap1	protein_coding	14	31251450	31259944
ENSMUSG00000022119	Rbm26	protein_coding	14	105106751	105177327
ENSMUSG00000021975	Ints9	protein_coding	14	64950045	65039832
ENSMUSG00000033644	Piwil2	protein_coding	14	70372477	70429383
ENSMUSG00000021978	Extl3	protein_coding	14	65052060	65149855
ENSMUSG00000021782	Dlg5	protein_coding	14	24133953	24245920
ENSMUSG00000051506	Wdfy4	protein_coding	14	32959547	33185508
ENSMUSG00000022227	Mcpt1	protein_coding	14	56017971	56020384
ENSMUSG00000041673	Lrrc18	protein_coding	14	32991382	33015291
ENSMUSG00000021872	Rnase10	protein_coding	14	51007751	51010758
ENSMUSG00000079269	Gm3676	protein_coding	14	41641179	41646487
ENSMUSG00000095518	Gm8068	protein_coding	14	41696393	41701885
ENSMUSG00000091740	Gm7929	protein_coding	14	41745917	41750614
ENSMUSG00000052382	Rnase9	protein_coding	14	51038459	51041869
ENSMUSG00000071361	Mcpt9	protein_coding	14	56026864	56030495
ENSMUSG00000059648	Rnase11	protein_coding	14	51049451	51050163
ENSMUSG00000068407	Rnase12	protein_coding	14	51056698	51057661
ENSMUSG00000035932	Olfr750	protein_coding	14	51066301	51074435
ENSMUSG00000072115	Ang	protein_coding	14	51091150	51102009
ENSMUSG00000021876	Rnase4	protein_coding	14	51091077	51106151
ENSMUSG00000114852	Gm47189	protein_coding	14	41767172	41772441
ENSMUSG00000022226	Mcpt2	protein_coding	14	56042041	56044642
ENSMUSG00000095551	Gm7980	protein_coding	14	41901813	41907290
ENSMUSG00000079271	1700049E17Rik1	protein_coding	14	41924949	41933041
ENSMUSG00000000776	Polr3d	protein_coding	14	70438757	70443447
ENSMUSG00000021907	Msmb	protein_coding	14	32142023	32158370
ENSMUSG00000052334	1700024B05Rik	protein_coding	14	41943995	42003821
ENSMUSG00000061068	Mcpt4	protein_coding	14	56059629	56062313
ENSMUSG00000095044	Gm6401	protein_coding	14	41962708	41967927
ENSMUSG00000093945	Gm3543	protein_coding	14	41977873	41983325
ENSMUSG00000072575	Eddm3b	protein_coding	14	51114426	51117807
ENSMUSG00000021880	Rnase6	protein_coding	14	51123908	51132187
ENSMUSG00000035896	Rnase1	protein_coding	14	51144998	51146785
ENSMUSG00000003469	Phyhip	protein_coding	14	70457476	70468832
ENSMUSG00000007989	Fzd3	protein_coding	14	65192449	65262463
ENSMUSG00000059606	Rnase2b	protein_coding	14	51162260	51163018
ENSMUSG00000047894	Ang2	protein_coding	14	51195324	51199148
ENSMUSG00000050766	Ear14	protein_coding	14	51203391	51204338
ENSMUSG00000034532	Fbxo16	protein_coding	14	65266618	65323973
ENSMUSG00000047222	Rnase2a	protein_coding	14	51255262	51256112
ENSMUSG00000022157	Mcpt8	protein_coding	14	56082166	56085273
ENSMUSG00000038925	E330034G19Rik	protein_coding	14	24293214	24309966
ENSMUSG00000040314	Ctsg	protein_coding	14	56099881	56102574
ENSMUSG00000053253	Ndfip2	protein_coding	14	105258573	105309298
ENSMUSG00000002332	Dhrs1	protein_coding	14	55739020	55745690
ENSMUSG00000068399	Gm7247	protein_coding	14	51361756	51569982
ENSMUSG00000079244	Gm5622	protein_coding	14	51552790	51662953
ENSMUSG00000091296	Gm4181	protein_coding	14	51630273	51635666
ENSMUSG00000091142	Gm17175	protein_coding	14	51568892	51574063
ENSMUSG00000096024	Gm17174	protein_coding	14	51587653	51592139
ENSMUSG00000070448	Vmn2r89	protein_coding	14	51451857	51464172
ENSMUSG00000022156	Gzme	protein_coding	14	56117626	56120625
ENSMUSG00000021843	Ktn1	protein_coding	14	47648448	47739894
ENSMUSG00000022098	Bmp1	protein_coding	14	70474558	70520234
ENSMUSG00000059256	Gzmd	protein_coding	14	56129556	56132608
ENSMUSG00000000606	Vmn2r88	protein_coding	14	51410820	51420721
ENSMUSG00000095490	Gm7951	protein_coding	14	42111963	42117369
ENSMUSG00000034522	Zfp395	protein_coding	14	65358389	65398930
ENSMUSG00000094715	Gm17078	protein_coding	14	51606807	51611310
ENSMUSG00000040284	Gzmg	protein_coding	14	56156582	56159579
ENSMUSG00000093926	Gm17027	protein_coding	14	42157290	42162622
ENSMUSG00000022097	Sftpc	protein_coding	14	70520949	70524081
ENSMUSG00000091792	Gm3573	protein_coding	14	42185391	42190791
ENSMUSG00000092152	Gm17026	protein_coding	14	42254659	42260048
ENSMUSG00000045731	Pnoc	protein_coding	14	65400673	65425472
ENSMUSG00000015443	Gzmn	protein_coding	14	56165797	56174599
ENSMUSG00000015441	Gzmf	protein_coding	14	56205263	56211417
ENSMUSG00000022219	Cideb	protein_coding	14	55754050	55758458
ENSMUSG00000019297	Nop9	protein_coding	14	55745693	55755500
ENSMUSG00000079186	Gzmc	protein_coding	14	56231441	56234656
ENSMUSG00000022114	Spry2	protein_coding	14	105891947	105896819
ENSMUSG00000006522	Itih3	protein_coding	14	30908572	30923760
ENSMUSG00000022031	Elp3	protein_coding	14	65530449	65593075
ENSMUSG00000025280	Polr3a	protein_coding	14	24448696	24487058
ENSMUSG00000022113	Trim52	protein_coding	14	106106198	106135859
ENSMUSG00000015437	Gzmb	protein_coding	14	56258838	56262260
ENSMUSG00000040432	Ltb4r2	protein_coding	14	55761428	55765138
ENSMUSG00000046908	Ltb4r1	protein_coding	14	55765962	55768494
ENSMUSG00000022229	Atp12a	protein_coding	14	56365068	56388550
ENSMUSG00000025290	Rps24	protein_coding	14	24487125	24496959
ENSMUSG00000000365	Rnf17	protein_coding	14	56402581	56525032
ENSMUSG00000061356	Nuggc	protein_coding	14	65598546	65648531
ENSMUSG00000075478	Slitrk1	protein_coding	14	108908800	108914158
ENSMUSG00000006529	Itih1	protein_coding	14	30929180	30943289
ENSMUSG00000007817	Zmiz1	protein_coding	14	25459185	25666743
ENSMUSG00000022032	Scara5	protein_coding	14	65666403	65764826
ENSMUSG00000095371	Gm9611	protein_coding	14	42291907	42297358
ENSMUSG00000094157	Gm7995	protein_coding	14	42310210	42325394
ENSMUSG00000092148	Gm8005	protein_coding	14	42434156	42439673
ENSMUSG00000094954	Gm8011	protein_coding	14	42463881	42472122
ENSMUSG00000090690	Gm8020	protein_coding	14	42496884	42502349
ENSMUSG00000022033	Pbk	protein_coding	14	65805837	65817822
ENSMUSG00000095318	Gm8024	protein_coding	14	42518878	42524282
ENSMUSG00000091140	Gm17124	protein_coding	14	42594502	42599882
ENSMUSG00000022220	Adcy4	protein_coding	14	55769057	55784095
ENSMUSG00000095113	Gm3633	protein_coding	14	42636467	42641917
ENSMUSG00000093948	Gm10378	protein_coding	14	42655938	42663605
ENSMUSG00000045871	Slitrk6	protein_coding	14	110748580	110755149
ENSMUSG00000095466	Gm3015	protein_coding	14	42763525	42768821
ENSMUSG00000095226	Gm10377	protein_coding	14	42792568	42797987
ENSMUSG00000094804	Gm21977	protein_coding	14	42847980	42853477
ENSMUSG00000094349	Gm8082	protein_coding	14	42988342	42993624
ENSMUSG00000072605	Gm10376	protein_coding	14	43010188	43015628
ENSMUSG00000091733	Gm8094	protein_coding	14	43071142	43076643
ENSMUSG00000096446	Gm8104	protein_coding	14	43100601	43115190
ENSMUSG00000033214	Slitrk5	protein_coding	14	111675097	111683141
ENSMUSG00000021918	Nek4	protein_coding	14	30951377	30988821
ENSMUSG00000094151	Gm7233	protein_coding	14	43179867	43187988
ENSMUSG00000094784	Gm8122	protein_coding	14	43229832	43235304
ENSMUSG00000090634	Gm8126	protein_coding	14	43258649	43266799
ENSMUSG00000090713	Gm8127	protein_coding	14	43288312	43293832
ENSMUSG00000115483	Gm9732	protein_coding	14	43275036	43306011
ENSMUSG00000063506	Arhgap22	protein_coding	14	33214026	33369934
ENSMUSG00000095384	1700001F09Rik	protein_coding	14	43342383	43347811
ENSMUSG00000064128	Cenpj	protein_coding	14	56526761	56575425
ENSMUSG00000022034	Esco2	protein_coding	14	65819038	65833994
ENSMUSG00000058126	Tpm3-rs7	protein_coding	14	113314608	113316754
ENSMUSG00000022026	Olfm4	protein_coding	14	79984081	80023139
ENSMUSG00000040759	Cmtm5	protein_coding	14	54936261	54939274
ENSMUSG00000072473	1700024G13Rik	protein_coding	14	32376068	32388391
ENSMUSG00000090881	Gm6904	protein_coding	14	59244441	59260216
ENSMUSG00000092109	Gm9376	protein_coding	14	118266960	118267688
ENSMUSG00000091898	Tnnc1	protein_coding	14	31208312	31211729
ENSMUSG00000021910	Nisch	protein_coding	14	31170930	31216946
ENSMUSG00000021792	Fam213a	protein_coding	14	40993740	41013788
ENSMUSG00000072672	Duxbl3	protein_coding	14	26257962	26269436
ENSMUSG00000044703	Phf11a	protein_coding	14	59276913	59297522
ENSMUSG00000040752	Myh6	protein_coding	14	54941921	54966927
